Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
0.1,46776819,31120,1503.1,1504.0,1407,1664,25.5,usin_f32
0.0,35322952,3712,9515.9,9632.0,7552,11104,671.8,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, (bool)0, (bool)1, (bool)0, (bool)0, (int)9, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<__nv_bfloat16>, float>>(T13)"
0.0,35095899,13056,2688.1,2640.0,2368,3104,191.4,ge_u32
0.0,34635271,1024,33823.5,32928.0,27616,36160,2152.3,"void kiln_flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<(int)256, (int)64, (int)64, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)256, (int)64, (int)64, (int)4, cutlass::bfloat16_t>>, (bool)1, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0>(kiln_flash::Flash_fwd_params)"
0.0,33426536,6528,5120.5,5087.0,4768,5664,142.8,ampere_sgemm_32x128_nn
0.0,25215938,2088,12076.6,12096.0,11232,12960,364.7,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(T1::Params)
0.0,19796289,1624,12189.8,12192.0,11200,13088,313.5,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(T1::Params)
0.0,17971888,13056,1376.5,1376.0,1280,1568,37.1,cast_u8_bf16
0.0,17696401,6528,2710.8,2720.0,2528,2912,63.8,gt_u32
0.0,16472393,544,30280.1,30080.0,29056,31712,591.7,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x4_nn
0.0,12191744,3906,3121.3,2912.0,2720,25440,2047.2,is_u32_bf16
0.0,11364530,264,43047.5,42880.0,42048,44160,520.9,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_bf16_128x64_64x3_nn_align2>(T1::Params)
0.0,10607945,264,40181.6,40192.0,38592,42080,911.8,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_bf16_256x128_32x3_tn_align2>(T1::Params)
0.0,9437770,1632,5782.9,5888.0,4736,7136,796.7,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x10_nn_align8>(T1::Params)
0.0,8708578,6528,1334.0,1343.0,1248,1537,37.6,cast_u8_f32
0.0,8618198,1632,5280.8,5232.0,4192,6624,879.1,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_64x1_nn_align2>(T1::Params)
0.0,7679744,1632,4705.7,4672.0,4448,4960,104.6,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x1_nn_align2>(T1::Params)
0.0,469411,8,58676.4,58704.0,57313,60448,1069.8,"void kiln_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<(int)256, (int)64, (int)64, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)256, (int)64, (int)64, (int)4, cutlass::bfloat16_t>>, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0>(kiln_flash::Flash_fwd_params)"
