NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
,,17586,17586,0,16972,26243049,1546.3,1536.0,1344,1824,67.5,urecip_f32
,,17586,17586,0,16972,25694475,1513.9,1535.0,1375,1792,45.6,usqrt_f32
,,17586,17586,0,8394,24007382,2860.1,2816.0,2368,3392,231.4,ge_u32
,,17586,17586,0,4197,22908614,5458.3,5504.0,4800,6176,250.3,ampere_sgemm_32x128_nn
,,17586,17586,0,16972,20788344,1224.9,1216.0,1120,1696,45.3,const_set_f32
,,17586,17586,0,8486,13492586,1590.0,1600.0,1440,1824,47.0,ucos_f32
,,17586,17586,0,8486,13392440,1578.2,1600.0,1408,1760,45.6,usin_f32
,,17586,17586,0,8394,12150219,1447.5,1471.0,1280,1633,58.0,cast_u8_bf16
,,17586,17586,0,4197,12119347,2887.6,2912.0,2528,3200,126.2,gt_u32
,,17586,17586,0,896,11165618,12461.6,12480.0,11392,13375,336.4,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(T1::Params)
,,17586,17586,0,1024,9773992,9544.9,9568.0,7616,11136,699.7,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, (bool)0, (bool)1, (bool)0, (bool)0, (int)9, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<__nv_bfloat16>, float>>(T13)"
,,17586,17586,0,166,7474248,45025.6,45376.0,42176,47297,1251.9,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_bf16_128x64_64x3_nn_align2>(T1::Params)
,,17586,17586,0,166,7067684,42576.4,42912.5,38657,45152,1437.1,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_bf16_256x128_32x3_tn_align2>(T1::Params)
,,17586,17586,0,1048,5926827,5655.4,5456.0,4191,7296,994.9,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_64x1_nn_align2>(T1::Params)
,,17586,17586,0,4197,5879743,1400.9,1408.0,1247,1632,54.9,cast_u8_f32
,,17586,17586,0,1048,5244306,5004.1,5056.0,4447,5504,201.8,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x1_nn_align2>(T1::Params)
,,17586,17586,0,1142,4049946,3546.4,3040.0,2720,26496,3188.0,is_u32_bf16
,,17586,17586,0,128,1518408,11862.6,11888.0,11392,12256,177.2,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(T1::Params)
kiln/attn/full/decode_fused,PushPop,17586,17586,512,512,17911289,34983.0,34960.5,34656,35584,135.3,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_nn_align8>(T1::Params)
kiln/attn/full/decode_fused,PushPop,17586,17586,512,512,15881290,31018.1,31296.0,27456,31776,996.6,"void kiln_flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<(int)256, (int)64, (int)64, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)256, (int)64, (int)64, (int)4, cutlass::bfloat16_t>>, (bool)1, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0>(kiln_flash::Flash_fwd_params)"
kiln/attn/full/decode_fused,PushPop,17586,17586,512,512,864254,1688.0,1696.0,1632,1729,18.1,urecip_bf16
kiln/attn/full/decode_fused,PushPop,17586,17586,512,512,831052,1623.1,1632.0,1377,1697,22.0,uneg_bf16
kiln/attn/full/decode_fused,PushPop,17586,17586,512,512,829930,1621.0,1632.0,1504,1665,20.4,bmul_bf16
kiln/attn/full/decode_fused,PushPop,17586,17586,512,512,738401,1442.2,1440.0,1407,1473,17.6,uexp_bf16
kiln/attn/full/decode_fused,PushPop,17586,17586,512,512,723870,1413.8,1408.0,1376,1441,17.0,affine_bf16
kiln/attn/full/prefill,PushPop,17586,17586,8,40,1631239,40781.0,53856.5,15967,61409,20101.8,ucopy_bf16
kiln/attn/full/prefill,PushPop,17586,17586,8,8,647779,80972.4,80976.5,78528,83360,2385.6,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x128_32x5_nn_align8>(T1::Params)
kiln/attn/full/prefill,PushPop,17586,17586,8,8,473252,59156.5,59232.5,57377,61312,1373.4,"void kiln_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<(int)256, (int)64, (int)64, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)256, (int)64, (int)64, (int)4, cutlass::bfloat16_t>>, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0>(kiln_flash::Flash_fwd_params)"
kiln/attn/full/prefill,PushPop,17586,17586,8,8,201664,25208.0,25183.5,24576,25889,653.3,urecip_bf16
kiln/attn/full/prefill,PushPop,17586,17586,8,8,199331,24916.4,24752.0,24160,25984,550.6,bmul_bf16
kiln/attn/full/prefill,PushPop,17586,17586,8,8,177122,22140.3,22272.0,21536,22656,496.7,uexp_bf16
kiln/attn/full/prefill,PushPop,17586,17586,8,8,172480,21560.0,21584.5,21024,22080,493.9,uneg_bf16
kiln/attn/full/prefill,PushPop,17586,17586,8,8,170944,21368.0,21344.0,20768,21952,463.0,affine_bf16
kiln/attn/gdn/chunk,PushPop,17586,17586,4197,4197,220952164,52645.3,53760.0,41121,58048,3409.9,"<unnamed>::gdn_fwd_sub_kernel(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, __nv_bfloat16 *, int, int)"
kiln/attn/gdn/recurrent,PushPop,17586,17586,26496,26496,447718359,16897.6,17088.0,14816,17952,573.6,"void <unnamed>::recurrent_gdn_fwd_kernel<(int)128>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, int, int)"
kiln/attn/qk_norm,PushPop,17586,17586,520,2080,8257877,3970.1,3392.0,3167,72225,5711.7,bmul_f32
kiln/attn/qk_norm,PushPop,17586,17586,520,1040,3130327,3009.9,2623.0,2560,46240,3783.9,fast_sum_f32
kiln/attn/qk_norm,PushPop,17586,17586,520,2080,2972488,1429.1,1344.0,1215,23424,1371.6,cast_bf16_f32
kiln/attn/qk_norm,PushPop,17586,17586,520,2080,2667469,1282.4,1280.0,1215,1984,67.0,affine_f32
kiln/attn/qk_norm,PushPop,17586,17586,520,1040,1675321,1610.9,1408.0,1280,27840,2294.2,usqr_f32
kiln/attn/qk_norm,PushPop,17586,17586,520,1040,1549946,1490.3,1280.0,1247,23616,1940.5,cast_f32_bf16
kiln/attn/qk_norm,PushPop,17586,17586,520,1040,1511734,1453.6,1408.0,1280,1632,118.3,badd_f32
kiln/attn/qk_norm,PushPop,17586,17586,520,1040,1478660,1421.8,1440.0,1343,1664,51.0,urecip_f32
kiln/attn/qk_norm,PushPop,17586,17586,520,1040,1448580,1392.9,1376.0,1343,1632,27.5,usqrt_f32
kiln/attn/qk_norm,PushPop,17586,17586,520,1040,1174077,1128.9,1120.0,1087,1504,31.9,const_set_f32
kiln/attn/qkv_transpose,PushPop,17586,17586,8,24,702372,29265.5,16912.0,15871,56609,18536.1,ucopy_bf16
kiln/attn/rope,PushPop,17586,17586,520,4680,13395986,2862.4,2785.0,2432,11360,635.3,bmul_f32
kiln/attn/rope,PushPop,17586,17586,520,3120,8699163,2788.2,2624.0,2240,53696,2651.3,ucopy_f32
kiln/attn/rope,PushPop,17586,17586,520,1040,3367717,3238.2,2751.0,2528,62464,5164.0,cast_f32_bf16
kiln/attn/rope,PushPop,17586,17586,520,1040,1553201,1493.5,1567.0,1311,3616,227.2,bsub_f32
kiln/attn/rope,PushPop,17586,17586,520,1040,1509799,1451.7,1248.0,1215,22848,1904.3,cast_bf16_f32
kiln/attn/rope,PushPop,17586,17586,520,1040,1414517,1360.1,1344.0,1248,3616,180.8,badd_f32
kiln/attn/rope,PushPop,17586,17586,520,520,759970,1461.5,1472.0,1408,1664,25.0,ucos_f32
kiln/attn/rope,PushPop,17586,17586,520,520,754538,1451.0,1440.0,1407,1632,25.0,usin_f32
kiln/gdn/conv,PushPop,17586,17586,27021,55617,359418206,6462.4,1600.0,1375,120257,22049.1,bmul_f32
kiln/gdn/conv,PushPop,17586,17586,26496,26496,272850335,10297.8,10400.0,9088,11232,393.8,fast_sum_f32
kiln/gdn/conv,PushPop,17586,17586,525,2100,155664895,74126.1,73824.0,72737,79584,1204.1,badd_f32
kiln/gdn/conv,PushPop,17586,17586,27021,54042,122514530,2267.0,1728.0,1503,58176,5366.9,copy2d_f32
kiln/gdn/conv,PushPop,17586,17586,27021,54042,111968134,2071.9,1632.0,1408,48320,4413.3,cast_bf16_f32
kiln/gdn/conv,PushPop,17586,17586,27021,27021,81285771,3008.2,3008.0,2655,5728,297.2,ucopy_f32
kiln/gdn/conv,PushPop,17586,17586,27021,27021,75197634,2782.9,1729.0,1440,60032,7569.1,urecip_f32
kiln/gdn/conv,PushPop,17586,17586,27021,27021,70999984,2627.6,1600.0,1440,57344,7301.9,uexp_f32
kiln/gdn/conv,PushPop,17586,17586,27021,27021,69744919,2581.1,1568.0,1407,56993,7278.5,affine_f32
kiln/gdn/conv,PushPop,17586,17586,27021,27021,69461384,2570.6,1568.0,1407,56481,7197.9,uneg_f32
kiln/gdn/conv,PushPop,17586,17586,525,525,59524364,113379.7,114529.0,102369,121569,4427.7,ucopy_bf16
kiln/gdn/gated_norm,PushPop,17586,17586,27020,108080,394080506,3646.2,3360.0,1343,81697,7751.6,bmul_f32
kiln/gdn/gated_norm,PushPop,17586,17586,27020,81060,131900165,1627.2,1472.0,1215,28769,2120.8,affine_f32
kiln/gdn/gated_norm,PushPop,17586,17586,27020,54040,119758435,2216.1,1376.0,1183,64705,6129.1,cast_bf16_f32
kiln/gdn/gated_norm,PushPop,17586,17586,27020,54040,103425176,1913.9,1664.0,1313,30304,2695.5,urecip_f32
kiln/gdn/gated_norm,PushPop,17586,17586,27020,27020,94405024,3493.9,2688.0,2368,49792,5950.9,fast_sum_f32
kiln/gdn/gated_norm,PushPop,17586,17586,27020,27020,56240059,2081.4,1600.0,1407,28864,3646.4,uexp_f32
kiln/gdn/gated_norm,PushPop,17586,17586,27020,27020,53855717,1993.2,1504.0,1312,28577,3617.7,uneg_f32
kiln/gdn/gated_norm,PushPop,17586,17586,27020,27020,53741773,1989.0,1504.0,1312,28864,3640.7,usqr_f32
kiln/gdn/gated_norm,PushPop,17586,17586,27020,27020,51307742,1898.9,1472.0,1311,24992,3106.3,cast_f32_bf16
kiln/gdn/gated_norm,PushPop,17586,17586,27020,27020,42552963,1574.9,1600.0,1312,2400,65.4,usqrt_f32
kiln/gdn/gates,PushPop,17586,17586,27021,81063,122739604,1514.1,1409.0,1247,4128,243.4,badd_f32
kiln/gdn/gates,PushPop,17586,17586,27021,81063,110830517,1367.2,1376.0,1183,1633,49.2,uneg_f32
kiln/gdn/gates,PushPop,17586,17586,27021,54042,83292322,1541.3,1536.0,1247,2016,166.6,bmaximum_f32
kiln/gdn/gates,PushPop,17586,17586,27021,54042,79387328,1469.0,1440.0,1247,1792,97.8,uexp_f32
kiln/gdn/gates,PushPop,17586,17586,27021,54042,75092492,1389.5,1345.0,1152,2400,100.4,cast_bf16_f32
kiln/gdn/gates,PushPop,17586,17586,27021,27021,44690688,1653.9,1664.0,1343,1953,77.1,urecip_bf16
kiln/gdn/gates,PushPop,17586,17586,27021,27021,43346947,1604.2,1568.0,1312,4032,305.3,bmul_f32
kiln/gdn/gates,PushPop,17586,17586,27021,27021,40697841,1506.2,1504.0,1343,2080,69.4,uexp_bf16
kiln/gdn/gates,PushPop,17586,17586,27021,27021,39904025,1476.8,1472.0,1311,2304,95.8,uneg_bf16
kiln/gdn/gates,PushPop,17586,17586,27021,27021,39724543,1470.1,1472.0,1311,1728,52.7,ulog_f32
kiln/gdn/gates,PushPop,17586,17586,27021,27021,39282980,1453.8,1472.0,1280,1632,48.0,affine_bf16
kiln/gdn/gates,PushPop,17586,17586,27021,27021,37807855,1399.2,1408.0,1216,1569,48.2,affine_f32
kiln/gdn/gates,PushPop,17586,17586,27021,27021,35174281,1301.7,1312.0,1151,1472,42.6,cast_f32_bf16
kiln/gdn/head_expand,PushPop,17586,17586,27021,54042,259300791,4798.1,3616.0,3104,72224,8730.0,ucopy_f32
kiln/gdn/in_proj,PushPop,17586,17586,27021,108084,27565034497,255033.4,147825.0,3296,733635,279800.5,ucopy_bf16
kiln/gdn/in_proj,PushPop,17586,17586,26496,26496,1783676067,67318.7,67296.0,66496,68608,259.3,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x3_nn
kiln/gdn/in_proj,PushPop,17586,17586,26496,26496,1032705534,38975.9,38432.0,37344,41408,1052.9,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x5_nn
kiln/gdn/in_proj,PushPop,17586,17586,26496,52992,162165522,3060.2,3008.0,2527,3585,267.9,void cutlass::Kernel2<cutlass_80_wmma_tensorop_s161616gemm_bf16_16x16_128x1_nn_align8>(T1::Params)
kiln/gdn/in_proj,PushPop,17586,17586,525,525,109152065,207908.7,210785.0,185601,224864,9435.8,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_nn
kiln/gdn/in_proj,PushPop,17586,17586,26496,52992,95308407,1798.5,1792.0,1567,1953,79.6,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
kiln/gdn/in_proj,PushPop,17586,17586,525,525,57450895,109430.3,110881.0,97984,117985,4793.2,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_32x5_nn
kiln/gdn/in_proj,PushPop,17586,17586,525,1050,6356040,6053.4,5872.0,4640,7872,846.1,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x10_nn_align8>(T1::Params)
kiln/gdn/in_proj,PushPop,17586,17586,525,1050,1849882,1761.8,1760.0,1536,1952,82.6,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
kiln/gdn/out_proj,PushPop,17586,17586,27020,27020,8986106963,332572.4,336546.0,284866,359650,13607.0,ucopy_bf16
kiln/gdn/out_proj,PushPop,17586,17586,26496,26496,1045563416,39461.2,39489.0,38624,40352,231.8,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_nn_align8>(T1::Params)
kiln/gdn/out_proj,PushPop,17586,17586,524,524,45709614,87232.1,88416.0,78528,94561,3812.6,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x128_32x5_nn_align8>(T1::Params)
kiln/gdn/qk_norm,PushPop,17586,17586,27021,54042,285077226,5275.1,3903.0,3169,79008,9523.8,bdiv_f32
kiln/gdn/qk_norm,PushPop,17586,17586,27021,54042,188256822,3483.5,2688.0,2367,49696,5958.3,fast_sum_f32
kiln/gdn/qk_norm,PushPop,17586,17586,27021,81063,127369756,1571.2,1376.0,1215,28704,2113.1,affine_f32
kiln/gdn/qk_norm,PushPop,17586,17586,27021,54042,108869517,2014.5,1504.0,1311,29568,3663.8,usqr_f32
kiln/gdn/qk_norm,PushPop,17586,17586,27021,54042,99343024,1838.3,1407.0,1215,25024,3073.3,cast_f32_bf16
kiln/gdn/qk_norm,PushPop,17586,17586,27021,54042,80593486,1491.3,1504.0,1248,2176,81.0,usqrt_f32
kiln/gdn/qkv_split,PushPop,17586,17586,525,1575,79032572,50179.4,41024.0,34401,75809,14971.5,ucopy_f32
kiln/gdn/recur_prep,PushPop,17586,17586,27021,27021,47788383,1768.6,1344.0,1184,24033,3017.3,cast_f32_bf16
kiln/kv/copy,PushPop,17586,17586,520,9120,12294376,1348.1,1344.0,1280,1504,43.9,copy2d_bf16
kiln/kv/copy,PushPop,17586,17586,8,16,205216,12826.0,12832.0,12320,13312,470.3,ucopy_bf16
kiln/lm_head,PushPop,17586,17586,1104,1104,1996156408,1808112.7,1808138.0,1803402,1813097,1642.1,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x64_32x4_nn_align8>(T1::Params)
kiln/lm_head,PushPop,17586,17586,21,21,101410973,4829094.0,4887577.0,4383640,5076538,218072.9,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_nn
kiln/lm_head,PushPop,17586,17586,1125,1125,7768961,6905.7,6368.0,5568,40193,4348.1,fast_sum_f32
kiln/lm_head,PushPop,17586,17586,1125,2250,7414718,3295.4,3327.0,1376,44480,5296.9,bmul_f32
kiln/lm_head,PushPop,17586,17586,1125,2250,3874751,1722.1,1600.0,1407,15680,1300.8,cast_bf16_f32
kiln/lm_head,PushPop,17586,17586,1125,2250,3339039,1484.0,1409.0,1216,2016,145.4,affine_f32
kiln/lm_head,PushPop,17586,17586,1125,1125,2103311,1869.6,1888.0,1664,1985,61.6,badd_f32
kiln/lm_head,PushPop,17586,17586,1125,1125,2093199,1860.6,1568.0,1407,19104,2277.3,usqr_f32
kiln/lm_head,PushPop,17586,17586,1125,1125,1951464,1734.6,1472.0,1312,16544,1959.2,cast_f32_bf16
kiln/lm_head,PushPop,17586,17586,1125,1125,1829296,1626.0,1632.0,1472,1728,52.4,urecip_f32
kiln/lm_head,PushPop,17586,17586,1125,1125,1742399,1548.8,1568.0,1407,1633,49.9,usqrt_f32
kiln/lm_head,PushPop,17586,17586,1125,1125,1504494,1337.3,1344.0,1216,1728,58.0,const_set_f32
kiln/mlp/down,PushPop,17586,17586,35328,35328,2597005072,73511.2,72192.0,71232,79040,2372.6,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_nn_align8>(T1::Params)
kiln/mlp/down,PushPop,17586,17586,698,698,127366893,182474.1,184737.0,163329,198145,7991.3,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x128_32x5_nn_align8>(T1::Params)
kiln/mlp/gate,PushPop,17586,17586,35328,35328,2798450994,79213.4,78017.0,75616,84800,2401.6,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x64_32x4_nn_align8>(T1::Params)
kiln/mlp/gate,PushPop,17586,17586,698,698,145562987,208543.0,211489.0,186369,226146,9447.4,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_nn
kiln/mlp/gate,PushPop,17586,17586,35328,35328,109395657,3096.6,3104.0,2720,3424,93.2,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
kiln/mlp/up,PushPop,17586,17586,35328,35328,2765949042,78293.4,77057.0,74944,84544,2415.8,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x64_32x4_nn_align8>(T1::Params)
kiln/mlp/up,PushPop,17586,17586,698,698,145301246,208168.0,211025.0,186177,225633,9382.5,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_nn
kiln/mlp/up,PushPop,17586,17586,35328,35328,105829124,2995.6,3008.0,2687,3264,87.9,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
kiln/norm/pre_attn,PushPop,17586,17586,36027,36027,249657928,6929.7,6368.0,5504,41248,4417.0,fast_sum_f32
kiln/norm/pre_attn,PushPop,17586,17586,36027,72054,239058980,3317.8,3296.0,1375,45824,5382.2,bmul_f32
kiln/norm/pre_attn,PushPop,17586,17586,36027,72054,124059883,1721.8,1600.0,1311,15744,1305.0,cast_bf16_f32
kiln/norm/pre_attn,PushPop,17586,17586,36027,72054,107154775,1487.1,1440.0,1215,2112,151.3,affine_f32
kiln/norm/pre_attn,PushPop,17586,17586,36027,36027,67740212,1880.3,1568.0,1376,19809,2333.5,usqr_f32
kiln/norm/pre_attn,PushPop,17586,17586,36027,36027,67238355,1866.3,1888.0,1504,1985,63.7,badd_f32
kiln/norm/pre_attn,PushPop,17586,17586,36027,36027,62859582,1744.8,1472.0,1311,16896,2009.8,cast_f32_bf16
kiln/norm/pre_attn,PushPop,17586,17586,36027,36027,58152177,1614.1,1632.0,1312,1760,65.3,urecip_f32
kiln/norm/pre_attn,PushPop,17586,17586,36027,36027,55718443,1546.6,1568.0,1280,1696,57.5,usqrt_f32
kiln/norm/pre_attn,PushPop,17586,17586,36027,36027,48375004,1342.7,1344.0,1120,1792,59.0,const_set_f32
kiln/norm/pre_mlp,PushPop,17586,17586,36026,36026,248102163,6886.8,6336.0,5536,41440,4425.9,fast_sum_f32
kiln/norm/pre_mlp,PushPop,17586,17586,36026,72052,232976410,3233.4,3104.0,1375,45856,5375.6,bmul_f32
kiln/norm/pre_mlp,PushPop,17586,17586,36026,72052,124853329,1732.8,1600.0,1375,16417,1331.1,cast_bf16_f32
kiln/norm/pre_mlp,PushPop,17586,17586,36026,72052,104075873,1444.5,1408.0,1215,2080,122.5,affine_f32
kiln/norm/pre_mlp,PushPop,17586,17586,36026,36026,67224889,1866.0,1888.0,1600,2144,64.1,badd_f32
kiln/norm/pre_mlp,PushPop,17586,17586,36026,36026,66645365,1849.9,1536.0,1343,19233,2334.3,usqr_f32
kiln/norm/pre_mlp,PushPop,17586,17586,36026,36026,61319008,1702.1,1440.0,1247,16864,2013.0,cast_f32_bf16
kiln/norm/pre_mlp,PushPop,17586,17586,36026,36026,54908841,1524.1,1504.0,1280,1760,80.5,urecip_f32
kiln/norm/pre_mlp,PushPop,17586,17586,36026,36026,54881252,1523.4,1536.0,1280,1696,63.8,usqrt_f32
kiln/norm/pre_mlp,PushPop,17586,17586,36026,36026,48373999,1342.8,1344.0,1184,1856,59.0,const_set_f32
kiln/proj/o,PushPop,17586,17586,8832,8832,325426710,36846.3,36960.0,34656,38208,519.7,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_nn_align8>(T1::Params)
kiln/proj/o,PushPop,17586,17586,174,174,15192508,87313.3,88496.5,78528,94081,3803.8,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x128_32x5_nn_align8>(T1::Params)
kiln/proj/qkv,PushPop,17586,17586,8832,8832,559381973,63335.8,63297.0,62688,68193,273.0,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x3_nn
kiln/proj/qkv,PushPop,17586,17586,8832,17664,193488488,10953.8,10944.0,10272,11648,222.3,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_nn_align8>(T1::Params)
kiln/proj/qkv,PushPop,17586,17586,174,174,36222145,208173.2,210961.0,186177,224513,9423.2,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_nn
