NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
,,22130,22130,0,3712,35322952,9515.9,9632.0,7552,11104,671.8,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, (bool)0, (bool)1, (bool)0, (bool)0, (int)9, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<__nv_bfloat16>, float>>(T13)"
,,22130,22130,0,13056,35095899,2688.1,2640.0,2368,3104,191.4,ge_u32
,,22130,22130,0,6528,33426536,5120.5,5087.0,4768,5664,142.8,ampere_sgemm_32x128_nn
,,22130,22130,0,2088,25215938,12076.6,12096.0,11232,12960,364.7,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(T1::Params)
,,22130,22130,0,1624,19796289,12189.8,12192.0,11200,13088,313.5,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(T1::Params)
,,22130,22130,0,13056,17971888,1376.5,1376.0,1280,1568,37.1,cast_u8_bf16
,,22130,22130,0,6528,17696401,2710.8,2720.0,2528,2912,63.8,gt_u32
,,22130,22130,0,3906,12191744,3121.3,2912.0,2720,25440,2047.2,is_u32_bf16
,,22130,22130,0,264,11364530,43047.5,42880.0,42048,44160,520.9,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_bf16_128x64_64x3_nn_align2>(T1::Params)
,,22130,22130,0,264,10607945,40181.6,40192.0,38592,42080,911.8,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_bf16_256x128_32x3_tn_align2>(T1::Params)
,,22130,22130,0,6528,8708578,1334.0,1343.0,1248,1537,37.6,cast_u8_f32
,,22130,22130,0,1632,8618198,5280.8,5232.0,4192,6624,879.1,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_64x1_nn_align2>(T1::Params)
,,22130,22130,0,1632,7679744,4705.7,4672.0,4448,4960,104.6,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x1_nn_align2>(T1::Params)
kiln/attn/full/decode_fused,PushPop,22130,22130,1024,1024,36047116,35202.3,35201.0,34688,35744,168.5,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_nn_align8>(T1::Params)
kiln/attn/full/decode_fused,PushPop,22130,22130,1024,1024,34635271,33823.5,32928.0,27616,36160,2152.3,"void kiln_flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<(int)256, (int)64, (int)64, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)256, (int)64, (int)64, (int)4, cutlass::bfloat16_t>>, (bool)1, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0>(kiln_flash::Flash_fwd_params)"
kiln/attn/full/decode_fused,PushPop,22130,22130,1024,1024,1788967,1747.0,1760.0,1632,1793,33.7,urecip_bf16
kiln/attn/full/decode_fused,PushPop,22130,22130,1024,1024,1727870,1687.4,1696.0,1408,1792,35.8,uneg_bf16
kiln/attn/full/decode_fused,PushPop,22130,22130,1024,1024,1714956,1674.8,1696.0,1504,1729,34.2,bmul_bf16
kiln/attn/full/decode_fused,PushPop,22130,22130,1024,1024,1530133,1494.3,1504.0,1407,1537,30.2,uexp_bf16
kiln/attn/full/decode_fused,PushPop,22130,22130,1024,1024,1503518,1468.3,1472.0,1375,1505,29.9,affine_bf16
kiln/attn/full/prefill,PushPop,22130,22130,8,40,1634155,40853.9,54144.5,16064,61344,20159.7,ucopy_bf16
kiln/attn/full/prefill,PushPop,22130,22130,8,8,648548,81068.5,81136.5,78880,83008,2028.0,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x128_32x5_nn_align8>(T1::Params)
kiln/attn/full/prefill,PushPop,22130,22130,8,8,469411,58676.4,58704.0,57313,60448,1069.8,"void kiln_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<(int)256, (int)64, (int)64, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)256, (int)64, (int)64, (int)4, cutlass::bfloat16_t>>, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0>(kiln_flash::Flash_fwd_params)"
kiln/attn/full/prefill,PushPop,22130,22130,8,8,201664,25208.0,25248.0,24480,25792,580.7,urecip_bf16
kiln/attn/full/prefill,PushPop,22130,22130,8,8,199871,24983.9,24944.0,24127,25856,577.2,bmul_bf16
kiln/attn/full/prefill,PushPop,22130,22130,8,8,177762,22220.3,22209.0,21632,22688,414.4,uexp_bf16
kiln/attn/full/prefill,PushPop,22130,22130,8,8,173442,21680.3,21632.0,21121,22336,511.4,uneg_bf16
kiln/attn/full/prefill,PushPop,22130,22130,8,8,173153,21644.1,21648.0,21185,22208,415.6,affine_bf16
kiln/attn/gdn/chunk,PushPop,22130,22130,6528,6528,328461170,50315.7,50656.0,42113,52896,2540.3,"<unnamed>::gdn_fwd_sub_kernel(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, __nv_bfloat16 *, int, int)"
kiln/attn/gdn/recurrent,PushPop,22130,22130,92544,92544,1695562548,18321.7,18400.0,16992,18624,244.0,"void <unnamed>::recurrent_gdn_fwd_kernel<(int)128>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, int, int)"
kiln/attn/qk_norm,PushPop,22130,22130,1032,4128,15689849,3800.8,3520.0,3167,72256,4067.9,bmul_f32
kiln/attn/qk_norm,PushPop,22130,22130,1032,2064,5996703,2905.4,2720.0,2560,46144,2692.9,fast_sum_f32
kiln/attn/qk_norm,PushPop,22130,22130,1032,4128,5899965,1429.3,1345.0,1216,23616,977.6,cast_bf16_f32
kiln/attn/qk_norm,PushPop,22130,22130,1032,4128,5476294,1326.6,1312.0,1215,1984,59.1,affine_f32
kiln/attn/qk_norm,PushPop,22130,22130,1032,2064,3161988,1532.0,1408.0,1280,27744,1635.2,usqr_f32
kiln/attn/qk_norm,PushPop,22130,22130,1032,2064,3122576,1512.9,1440.0,1311,1696,123.2,badd_f32
kiln/attn/qk_norm,PushPop,22130,22130,1032,2064,3040454,1473.1,1440.0,1343,1664,54.1,urecip_f32
kiln/attn/qk_norm,PushPop,22130,22130,1032,2064,2981685,1444.6,1344.0,1247,23808,1383.9,cast_f32_bf16
kiln/attn/qk_norm,PushPop,22130,22130,1032,2064,2978888,1443.3,1440.0,1344,1633,32.5,usqrt_f32
kiln/attn/qk_norm,PushPop,22130,22130,1032,2064,2413517,1169.3,1184.0,1087,1504,30.4,const_set_f32
kiln/attn/qkv_transpose,PushPop,22130,22130,8,24,704801,29366.7,16976.0,16032,56640,18564.9,ucopy_bf16
kiln/attn/rope,PushPop,22130,22130,1032,9288,27300305,2939.3,2912.0,2432,11232,458.6,bmul_f32
kiln/attn/rope,PushPop,22130,22130,1032,6192,17249686,2785.8,2720.0,2240,54496,1909.2,ucopy_f32
kiln/attn/rope,PushPop,22130,22130,1032,2064,6359661,3081.2,2784.0,2528,62400,3679.0,cast_f32_bf16
kiln/attn/rope,PushPop,22130,22130,1032,2064,3158483,1530.3,1567.5,1311,3649,182.5,bsub_f32
kiln/attn/rope,PushPop,22130,22130,1032,2064,2897086,1403.6,1376.0,1280,3616,132.5,badd_f32
kiln/attn/rope,PushPop,22130,22130,1032,2064,2887650,1399.1,1312.0,1215,23263,1370.2,cast_bf16_f32
kiln/attn/rope,PushPop,22130,22130,1032,1032,1567748,1519.1,1536.0,1408,1664,32.5,ucos_f32
kiln/attn/rope,PushPop,22130,22130,1032,1032,1547451,1499.5,1504.0,1407,1632,32.2,usin_f32
kiln/gdn/conv,PushPop,22130,22130,92544,92544,903800360,9766.2,9793.0,9088,10272,163.4,fast_sum_f32
kiln/gdn/conv,PushPop,22130,22130,93360,189168,692236401,3659.4,1568.0,1376,109472,14304.3,bmul_f32
kiln/gdn/conv,PushPop,22130,22130,93360,186720,352662491,1888.7,1632.0,1503,56544,3439.4,copy2d_f32
kiln/gdn/conv,PushPop,22130,22130,93360,186720,329242657,1763.3,1568.0,1440,46368,2821.6,cast_bf16_f32
kiln/gdn/conv,PushPop,22130,22130,93360,93360,265760373,2846.6,2848.0,2655,5568,190.9,ucopy_f32
kiln/gdn/conv,PushPop,22130,22130,816,3264,240571372,73704.5,73440.0,72640,78848,1085.8,badd_f32
kiln/gdn/conv,PushPop,22130,22130,93360,93360,198036284,2121.2,1664.0,1440,58400,5035.6,urecip_f32
kiln/gdn/conv,PushPop,22130,22130,93360,93360,186820813,2001.1,1536.0,1440,56512,4926.7,uexp_f32
kiln/gdn/conv,PushPop,22130,22130,93360,93360,183255100,1962.9,1504.0,1407,56288,4893.2,affine_f32
kiln/gdn/conv,PushPop,22130,22130,93360,93360,182171764,1951.3,1504.0,1407,56224,4856.9,uneg_f32
kiln/gdn/conv,PushPop,22130,22130,816,816,87045209,106673.1,105616.5,102560,110337,1853.6,ucopy_bf16
kiln/gdn/gated_norm,PushPop,22130,22130,93360,373440,1098913012,2942.7,3360.0,1344,73312,5011.3,bmul_f32
kiln/gdn/gated_norm,PushPop,22130,22130,93360,280080,413215373,1475.3,1408.0,1215,28160,1411.5,affine_f32
kiln/gdn/gated_norm,PushPop,22130,22130,93360,186720,321585089,1722.3,1312.0,1184,58145,3895.1,cast_bf16_f32
kiln/gdn/gated_norm,PushPop,22130,22130,93360,186720,317291044,1699.3,1568.0,1312,29536,1778.4,urecip_f32
kiln/gdn/gated_norm,PushPop,22130,22130,93360,93360,270015486,2892.2,2560.0,2400,43936,3723.5,fast_sum_f32
kiln/gdn/gated_norm,PushPop,22130,22130,93360,93360,162039609,1735.6,1504.0,1407,28320,2434.1,uexp_f32
kiln/gdn/gated_norm,PushPop,22130,22130,93360,93360,154390775,1653.7,1440.0,1343,28000,2414.4,uneg_f32
kiln/gdn/gated_norm,PushPop,22130,22130,93360,93360,153922872,1648.7,1440.0,1311,28192,2424.1,usqr_f32
kiln/gdn/gated_norm,PushPop,22130,22130,93360,93360,149333109,1599.5,1408.0,1311,24097,2053.7,cast_f32_bf16
kiln/gdn/gated_norm,PushPop,22130,22130,93360,93360,140922915,1509.5,1504.0,1311,1665,35.3,usqrt_f32
kiln/gdn/gates,PushPop,22130,22130,93360,280080,405463685,1447.7,1344.0,1247,3840,185.0,badd_f32
kiln/gdn/gates,PushPop,22130,22130,93360,280080,368797178,1316.8,1312.0,1215,1600,31.0,uneg_f32
kiln/gdn/gates,PushPop,22130,22130,93360,186720,275266499,1474.2,1473.0,1247,1825,146.2,bmaximum_f32
kiln/gdn/gates,PushPop,22130,22130,93360,186720,264405307,1416.1,1408.0,1247,1697,86.6,uexp_f32
kiln/gdn/gates,PushPop,22130,22130,93360,186720,249861471,1338.2,1344.0,1183,2208,87.7,cast_bf16_f32
kiln/gdn/gates,PushPop,22130,22130,93360,93360,147838314,1583.5,1600.0,1343,1793,52.5,urecip_bf16
kiln/gdn/gates,PushPop,22130,22130,93360,93360,141042880,1510.7,1472.0,1343,3680,191.9,bmul_f32
kiln/gdn/gates,PushPop,22130,22130,93360,93360,134725198,1443.1,1440.0,1343,1952,40.1,uexp_bf16
kiln/gdn/gates,PushPop,22130,22130,93360,93360,132430349,1418.5,1408.0,1311,2464,61.2,uneg_bf16
kiln/gdn/gates,PushPop,22130,22130,93360,93360,131946414,1413.3,1408.0,1311,1600,28.1,ulog_f32
kiln/gdn/gates,PushPop,22130,22130,93360,93360,130659228,1399.5,1408.0,1311,1632,23.9,affine_bf16
kiln/gdn/gates,PushPop,22130,22130,93360,93360,125503309,1344.3,1344.0,1215,1473,25.9,affine_f32
kiln/gdn/gates,PushPop,22130,22130,93360,93360,117150851,1254.8,1248.0,1152,1471,23.8,cast_f32_bf16
kiln/gdn/head_expand,PushPop,22130,22130,93360,186720,730153663,3910.4,3392.0,3136,64545,5497.6,ucopy_f32
kiln/gdn/in_proj,PushPop,22130,22130,92544,92544,5843330439,63141.1,63073.0,62624,68000,206.8,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x3_nn
kiln/gdn/in_proj,PushPop,22130,22130,92544,92544,3138590476,33914.6,33888.0,33184,36544,256.2,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x5_nn
kiln/gdn/in_proj,PushPop,22130,22130,92544,185088,578294001,3124.4,3168.5,2656,3648,275.0,void cutlass::Kernel2<cutlass_80_wmma_tensorop_s161616gemm_bf16_16x16_128x1_nn_align8>(T1::Params)
kiln/gdn/in_proj,PushPop,22130,22130,92544,185088,348336509,1882.0,1935.5,1600,2305,206.1,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
kiln/gdn/in_proj,PushPop,22130,22130,816,816,158311723,194009.5,192033.0,186561,200065,3251.7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_nn
kiln/gdn/in_proj,PushPop,22130,22130,816,816,83526517,102360.9,101488.5,98273,105408,1784.1,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_32x5_nn
kiln/gdn/in_proj,PushPop,22130,22130,816,1632,9437770,5782.9,5888.0,4736,7136,796.7,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x10_nn_align8>(T1::Params)
kiln/gdn/in_proj,PushPop,22130,22130,816,1632,2956401,1811.5,1808.5,1567,2176,192.6,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
kiln/gdn/out_proj,PushPop,22130,22130,92544,92544,3661207982,39561.8,39553.0,38913,41664,149.9,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_nn_align8>(T1::Params)
kiln/gdn/out_proj,PushPop,22130,22130,816,816,66467197,81454.9,80896.0,78816,83680,1128.2,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x128_32x5_nn_align8>(T1::Params)
kiln/gdn/qk_norm,PushPop,22130,22130,93360,186720,803046081,4300.8,3680.0,3200,70464,5997.0,bdiv_f32
kiln/gdn/qk_norm,PushPop,22130,22130,93360,186720,537812747,2880.3,2528.0,2367,43777,3727.8,fast_sum_f32
kiln/gdn/qk_norm,PushPop,22130,22130,93360,280080,398285505,1422.0,1344.0,1215,28705,1404.4,affine_f32
kiln/gdn/qk_norm,PushPop,22130,22130,93360,186720,312076839,1671.4,1440.0,1311,29184,2444.0,usqr_f32
kiln/gdn/qk_norm,PushPop,22130,22130,93360,186720,288433558,1544.7,1344.0,1215,24385,2023.3,cast_f32_bf16
kiln/gdn/qk_norm,PushPop,22130,22130,93360,186720,267314584,1431.6,1440.0,1280,2016,51.2,usqrt_f32
kiln/gdn/qkv_split,PushPop,22130,22130,816,2448,116757189,47694.9,38592.0,34592,71072,14413.6,ucopy_f32
kiln/gdn/recur_prep,PushPop,22130,22130,93360,93360,138371227,1482.1,1312.0,1215,23360,1978.8,cast_f32_bf16
kiln/kv/copy,PushPop,22130,22130,1032,10144,13832157,1363.6,1376.0,1280,1473,44.3,copy2d_bf16
kiln/kv/copy,PushPop,22130,22130,8,16,205921,12870.1,12880.0,12416,13280,391.8,ucopy_bf16
kiln/lm_head,PushPop,22130,22130,3856,3856,6965883798,1806505.1,1806439.0,1803208,1810759,1085.3,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x64_32x4_nn_align8>(T1::Params)
kiln/lm_head,PushPop,22130,22130,34,34,152971565,4499163.7,4502962.0,4396339,4552946,29397.1,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_nn
kiln/lm_head,PushPop,22130,22130,3890,3890,24467708,6289.9,6080.0,5632,36288,2729.9,fast_sum_f32
kiln/lm_head,PushPop,22130,22130,3890,7780,21837066,2806.8,3392.0,1376,40064,3448.9,bmul_f32
kiln/lm_head,PushPop,22130,22130,3890,7780,12502553,1607.0,1552.0,1407,15136,856.8,cast_bf16_f32
kiln/lm_head,PushPop,22130,22130,3890,7780,11171934,1436.0,1376.0,1216,2016,138.9,affine_f32
kiln/lm_head,PushPop,22130,22130,3890,3890,6950451,1786.7,1792.0,1664,1857,26.5,badd_f32
kiln/lm_head,PushPop,22130,22130,3890,3890,6352005,1632.9,1504.0,1407,18336,1535.6,usqr_f32
kiln/lm_head,PushPop,22130,22130,3890,3890,6081717,1563.4,1568.0,1471,1601,24.4,urecip_f32
kiln/lm_head,PushPop,22130,22130,3890,3890,5970343,1534.8,1408.0,1343,15744,1313.8,cast_f32_bf16
kiln/lm_head,PushPop,22130,22130,3890,3890,5789586,1488.3,1504.0,1407,1537,24.0,usqrt_f32
kiln/lm_head,PushPop,22130,22130,3890,3890,4996878,1284.5,1280.0,1215,1664,32.8,const_set_f32
kiln/mlp/down,PushPop,22130,22130,123392,123392,8859017078,71795.7,71713.0,70976,78560,583.4,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_nn_align8>(T1::Params)
kiln/mlp/down,PushPop,22130,22130,1088,1088,185376200,170382.5,169505.0,165057,174241,2043.6,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x128_32x5_nn_align8>(T1::Params)
kiln/mlp/gate,PushPop,22130,22130,123392,123392,9510620124,77076.5,76992.0,75617,84000,678.8,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x64_32x4_nn_align8>(T1::Params)
kiln/mlp/gate,PushPop,22130,22130,123392,123392,368454089,2986.0,2976.0,2751,3264,54.0,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
kiln/mlp/gate,PushPop,22130,22130,1088,1088,211048229,193978.2,192225.0,187041,199808,3059.0,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_nn
kiln/mlp/up,PushPop,22130,22130,123392,123392,9409690238,76258.5,76160.0,74817,82592,672.1,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x64_32x4_nn_align8>(T1::Params)
kiln/mlp/up,PushPop,22130,22130,123392,123392,356477255,2889.0,2880.0,2688,3136,51.6,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
kiln/mlp/up,PushPop,22130,22130,1088,1088,210752968,193706.8,192001.0,186784,199841,3003.1,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_nn
kiln/norm/pre_attn,PushPop,22130,22130,124480,124480,782829403,6288.8,6048.0,5568,37120,2771.9,fast_sum_f32
kiln/norm/pre_attn,PushPop,22130,22130,124480,248960,697807164,2802.9,3360.0,1375,41185,3485.8,bmul_f32
kiln/norm/pre_attn,PushPop,22130,22130,124480,248960,399230414,1603.6,1536.0,1280,15328,862.8,cast_bf16_f32
kiln/norm/pre_attn,PushPop,22130,22130,124480,248960,357809597,1437.2,1408.0,1215,2048,141.8,affine_f32
kiln/norm/pre_attn,PushPop,22130,22130,124480,124480,222152326,1784.6,1792.0,1504,1857,28.2,badd_f32
kiln/norm/pre_attn,PushPop,22130,22130,124480,124480,203938082,1638.3,1504.0,1344,19168,1562.5,usqr_f32
kiln/norm/pre_attn,PushPop,22130,22130,124480,124480,192870355,1549.4,1568.0,1311,1664,43.7,urecip_f32
kiln/norm/pre_attn,PushPop,22130,22130,124480,124480,190737828,1532.3,1408.0,1280,16512,1331.5,cast_f32_bf16
kiln/norm/pre_attn,PushPop,22130,22130,124480,124480,185010997,1486.3,1504.0,1280,1568,34.9,usqrt_f32
kiln/norm/pre_attn,PushPop,22130,22130,124480,124480,160174703,1286.8,1280.0,1151,1696,34.4,const_set_f32
kiln/norm/pre_mlp,PushPop,22130,22130,124480,124480,777384824,6245.1,5984.0,5568,37056,2768.8,fast_sum_f32
kiln/norm/pre_mlp,PushPop,22130,22130,124480,248960,675497761,2713.3,3136.0,1375,41152,3463.6,bmul_f32
kiln/norm/pre_mlp,PushPop,22130,22130,124480,248960,400323055,1608.0,1568.0,1344,15456,872.0,cast_bf16_f32
kiln/norm/pre_mlp,PushPop,22130,22130,124480,248960,348473371,1399.7,1344.0,1215,2080,112.0,affine_f32
kiln/norm/pre_mlp,PushPop,22130,22130,124480,124480,222141151,1784.6,1792.0,1568,1857,28.0,badd_f32
kiln/norm/pre_mlp,PushPop,22130,22130,124480,124480,200114211,1607.6,1472.0,1344,19168,1542.2,usqr_f32
kiln/norm/pre_mlp,PushPop,22130,22130,124480,124480,185593844,1491.0,1376.0,1248,16320,1321.6,cast_f32_bf16
kiln/norm/pre_mlp,PushPop,22130,22130,124480,124480,182154628,1463.3,1440.0,1280,1600,46.6,usqrt_f32
kiln/norm/pre_mlp,PushPop,22130,22130,124480,124480,181924251,1461.5,1440.0,1280,1633,61.3,urecip_f32
kiln/norm/pre_mlp,PushPop,22130,22130,124480,124480,160286657,1287.6,1280.0,1215,1696,33.5,const_set_f32
kiln/proj/o,PushPop,22130,22130,30848,30848,1127992873,36566.2,36608.0,34688,37569,326.5,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_nn_align8>(T1::Params)
kiln/proj/o,PushPop,22130,22130,272,272,22115670,81307.6,80800.0,78880,83104,1051.0,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x128_32x5_nn_align8>(T1::Params)
kiln/proj/qkv,PushPop,22130,22130,30848,30848,1947395282,63128.7,63072.0,62689,64225,204.3,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x3_nn
kiln/proj/qkv,PushPop,22130,22130,30848,61696,666815851,10808.1,10816.0,10303,11521,186.7,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_nn_align8>(T1::Params)
kiln/proj/qkv,PushPop,22130,22130,30848,61696,100828568,1634.3,1600.0,1376,1952,164.0,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
