NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
:kiln/attn/full/decode_fused,PushPop,12615,12615,16,16,6237363,389835.2,388146.0,388065,395009,2489.3,"void kiln_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<(int)256, (int)64, (int)64, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)256, (int)64, (int)64, (int)4, cutlass::bfloat16_t>>, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0>(kiln_flash::Flash_fwd_params)"
:kiln/attn/full/decode_fused,PushPop,12615,12615,16,16,655010,40938.1,40976.0,40576,41152,200.2,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_nn_align8>(T1::Params)
:kiln/attn/full/decode_fused,PushPop,12615,12615,16,16,33568,2098.0,2096.0,2016,2240,59.5,uneg_bf16
:kiln/attn/full/decode_fused,PushPop,12615,12615,16,16,31200,1950.0,1952.0,1888,2016,50.2,uexp_bf16
:kiln/attn/full/decode_fused,PushPop,12615,12615,16,16,28480,1780.0,1792.0,1728,1824,25.8,bmul_bf16
:kiln/attn/full/decode_fused,PushPop,12615,12615,16,16,25504,1594.0,1600.0,1568,1632,17.4,urecip_bf16
:kiln/attn/full/decode_fused,PushPop,12615,12615,16,16,24512,1532.0,1536.0,1504,1568,16.0,affine_bf16
:kiln/attn/full/prefill_initial,PushPop,12615,12615,8,8,45336865,5667108.1,5666000.5,5623792,5706512,31743.0,"void kiln_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<(int)256, (int)64, (int)64, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)256, (int)64, (int)64, (int)4, cutlass::bfloat16_t>>, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0>(kiln_flash::Flash_fwd_params)"
:kiln/attn/full/prefill_initial,PushPop,12615,12615,8,40,27087405,677185.1,918450.5,232129,1015043,366689.6,ucopy_bf16
:kiln/attn/full/prefill_initial,PushPop,12615,12615,8,8,11680418,1460052.3,1460580.5,1452932,1464292,3840.7,ampere_bf16_s1688gemm_bf16_128x128_ldg8_f2f_stages_32x1_nn
:kiln/attn/full/prefill_initial,PushPop,12615,12615,8,8,3240393,405049.1,403585.0,402785,408513,2523.1,bmul_bf16
:kiln/attn/full/prefill_initial,PushPop,12615,12615,8,8,2927048,365881.0,363633.0,362337,371873,4208.1,urecip_bf16
:kiln/attn/full/prefill_initial,PushPop,12615,12615,8,8,2892040,361505.0,359585.0,357985,366977,4005.5,uexp_bf16
:kiln/attn/full/prefill_initial,PushPop,12615,12615,8,8,2828616,353577.0,351569.0,350209,358625,3678.6,uneg_bf16
:kiln/attn/full/prefill_initial,PushPop,12615,12615,8,8,2803016,350377.0,348321.0,347233,355393,3714.1,affine_bf16
:kiln/attn/full/prefill_initial,PushPop,12615,12615,8,16,1579524,98720.3,98032.5,97440,100384,1138.0,copy2d_bf16
:kiln/attn/gdn/chunk,PushPop,12615,12615,24,24,3192173,133007.2,132992.0,131713,134209,450.2,"void <unnamed>::gdn_chunk_scan_kernel<(int)64>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, int, int)"
:kiln/attn/gdn/chunk_prep,PushPop,12615,12615,24,24,462720,19280.0,19056.0,16000,24480,2506.0,"void <unnamed>::gdn_chunk_prep_kernel<(int)64>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, int, int)"
:kiln/attn/gdn/recurrent,PushPop,12615,12615,48,48,814691,16972.7,16928.5,16544,17280,139.1,"void <unnamed>::recurrent_gdn_fwd_kernel<(int)128>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, int, int)"
:kiln/attn/qk_norm,PushPop,12615,12615,24,48,3337928,69540.2,1984.0,1824,326209,119673.7,"<unnamed>::fused_rmsnorm_kernel(const __nv_bfloat16 *, const __nv_bfloat16 *, __nv_bfloat16 *, int, float)"
:kiln/attn/qkv_transpose,PushPop,12615,12615,8,8,7400629,925078.6,915298.0,911491,945186,14889.0,ucopy_bf16
:kiln/attn/rope,PushPop,12615,12615,24,144,35180993,244312.5,2976.0,2560,3407977,766448.9,ucopy_f32
:kiln/attn/rope,PushPop,12615,12615,24,48,10385086,216356.0,3072.0,2848,1060003,382694.7,cast_f32_bf16
:kiln/attn/rope,PushPop,12615,12615,24,192,5768369,30043.6,3280.0,3008,131456,46876.9,bmul_f32
:kiln/attn/rope,PushPop,12615,12615,24,48,3960237,82504.9,1440.0,1344,391041,143833.6,cast_bf16_f32
:kiln/attn/rope,PushPop,12615,12615,24,48,915169,19066.0,1792.0,1408,85408,30885.3,bsub_f32
:kiln/attn/rope,PushPop,12615,12615,24,48,914753,19057.4,1760.0,1440,85600,30872.8,badd_f32
:kiln/gdn/conv,PushPop,12615,12615,24,24,53349371,2222890.5,2208614.0,2196550,2287399,28729.5,ucopy_bf16
:kiln/gdn/conv,PushPop,12615,12615,24,24,19020376,792515.7,792450.5,790947,794819,1048.8,"void <unnamed>::kiln_conv1d_prefill_k4_kernel<(bool)1>(const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, int, int, int)"
:kiln/gdn/conv,PushPop,12615,12615,48,48,93280,1943.3,1920.0,1824,2208,93.5,"void <unnamed>::kiln_conv1d_update_k4_kernel<(bool)1>(const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, int, int)"
:kiln/gdn/conv/layout,PushPop,12615,12615,24,24,53349371,2222890.5,2208614.0,2196550,2287399,28729.5,ucopy_bf16
:kiln/gdn/conv/prefill_update,PushPop,12615,12615,24,24,19020376,792515.7,792450.5,790947,794819,1048.8,"void <unnamed>::kiln_conv1d_prefill_k4_kernel<(bool)1>(const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, int, int, int)"
:kiln/gdn/conv/update,PushPop,12615,12615,48,48,93280,1943.3,1920.0,1824,2208,93.5,"void <unnamed>::kiln_conv1d_update_k4_kernel<(bool)1>(const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, int, int)"
:kiln/gdn/gated_norm,PushPop,12615,12615,72,288,85866673,298148.2,3744.0,1504,1153316,438981.5,bmul_f32
:kiln/gdn/gated_norm,PushPop,12615,12615,72,144,31826072,221014.4,1376.0,1344,936515,348450.8,cast_bf16_f32
:kiln/gdn/gated_norm,PushPop,12615,12615,72,72,16472080,228778.9,2688.0,2624,686786,322003.0,fast_sum_f32
:kiln/gdn/gated_norm,PushPop,12615,12615,72,216,11799871,54629.0,1504.0,1344,475169,148798.3,affine_f32
:kiln/gdn/gated_norm,PushPop,12615,12615,72,144,11718467,81378.2,1568.0,1472,479586,178285.0,urecip_f32
:kiln/gdn/gated_norm,PushPop,12615,12615,72,72,11487071,159542.7,1600.0,1568,475969,224937.0,uexp_f32
:kiln/gdn/gated_norm,PushPop,12615,12615,72,72,11460132,159168.5,1568.0,1536,475138,224473.4,uneg_f32
:kiln/gdn/gated_norm,PushPop,12615,12615,72,72,11455552,159104.9,1536.0,1504,474754,224392.3,usqr_f32
:kiln/gdn/gated_norm,PushPop,12615,12615,72,72,9124346,126727.0,1472.0,1440,378369,178390.2,cast_f32_bf16
:kiln/gdn/gated_norm,PushPop,12615,12615,72,72,153920,2137.8,1504.0,1472,3488,922.7,usqrt_f32
:kiln/gdn/gates,PushPop,12615,12615,72,216,667713,3091.3,1696.0,1376,11712,3016.4,badd_f32
:kiln/gdn/gates,PushPop,12615,12615,72,216,398786,1846.2,1440.0,1312,3584,822.1,uneg_f32
:kiln/gdn/gates,PushPop,12615,12615,72,72,345057,4792.5,1696.0,1632,11488,4416.6,bmul_f32
:kiln/gdn/gates,PushPop,12615,12615,72,144,331840,2304.4,1728.0,1376,4064,1071.8,bmaximum_f32
:kiln/gdn/gates,PushPop,12615,12615,72,144,275968,1916.4,1504.0,1376,4288,993.7,cast_bf16_f32
:kiln/gdn/gates,PushPop,12615,12615,72,144,270242,1876.7,1568.0,1440,3680,743.3,uexp_f32
:kiln/gdn/gates,PushPop,12615,12615,72,72,183584,2549.8,1472.0,1440,4896,1539.9,uneg_bf16
:kiln/gdn/gates,PushPop,12615,12615,72,72,164480,2284.4,1504.0,1472,4064,1123.3,uexp_bf16
:kiln/gdn/gates,PushPop,12615,12615,72,72,163424,2269.8,1504.0,1472,4000,1095.0,ulog_f32
:kiln/gdn/gates,PushPop,12615,12615,72,72,158336,2199.1,1536.0,1504,3680,952.3,urecip_bf16
:kiln/gdn/gates,PushPop,12615,12615,72,72,149088,2070.7,1472.0,1440,3424,870.1,affine_bf16
:kiln/gdn/gates,PushPop,12615,12615,72,72,147264,2045.3,1408.0,1344,3552,941.6,affine_f32
:kiln/gdn/gates,PushPop,12615,12615,72,72,143520,1993.3,1376.0,1344,3424,883.7,cast_f32_bf16
:kiln/gdn/head_expand,PushPop,12615,12615,72,144,50086346,347821.8,3776.0,3520,1090883,488483.8,ucopy_f32
:kiln/gdn/in_proj,PushPop,12615,12615,24,24,64111607,2671317.0,2662567.5,2646408,2725672,21248.3,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_nn
:kiln/gdn/in_proj,PushPop,12615,12615,24,24,36089412,1503725.5,1503332.5,1490692,1520996,8121.7,ampere_bf16_s1688gemm_bf16_128x128_ldg8_f2f_stages_32x1_nn
:kiln/gdn/in_proj,PushPop,12615,12615,24,48,4073417,84862.9,84849.0,83936,85889,539.8,ampere_bf16_s16816gemm_bf16_64x128_ldg8_f2f_stages_32x6_nn
:kiln/gdn/in_proj,PushPop,12615,12615,48,48,3531501,73572.9,73537.0,73056,74497,285.5,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x3_nn
:kiln/gdn/in_proj,PushPop,12615,12615,48,48,1872678,39014.1,38992.5,38496,40128,285.8,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x5_nn
:kiln/gdn/in_proj,PushPop,12615,12615,48,96,323232,3367.0,3376.0,2976,4192,332.7,void cutlass::Kernel2<cutlass_80_wmma_tensorop_s161616gemm_bf16_16x16_128x1_nn_align8>(T1::Params)
:kiln/gdn/in_proj,PushPop,12615,12615,48,96,194849,2029.7,2000.0,1760,2432,245.3,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
:kiln/gdn/out_proj,PushPop,12615,12615,24,24,35012545,1458856.0,1459268.0,1454692,1462309,2010.8,ampere_bf16_s1688gemm_bf16_128x128_ldg8_f2f_stages_32x1_nn
:kiln/gdn/out_proj,PushPop,12615,12615,48,48,2234341,46548.8,46528.0,46144,46977,190.5,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_nn_align8>(T1::Params)
:kiln/gdn/qk_norm,PushPop,12615,12615,72,144,54462329,378210.6,4000.0,3552,1175459,531526.3,bdiv_f32
:kiln/gdn/qk_norm,PushPop,12615,12615,72,144,33715841,234137.8,2720.0,2624,729858,328613.4,fast_sum_f32
:kiln/gdn/qk_norm,PushPop,12615,12615,72,144,23000323,159724.5,1536.0,1440,479778,224535.7,usqr_f32
:kiln/gdn/qk_norm,PushPop,12615,12615,72,144,18423666,127942.1,1472.0,1344,388705,179557.2,cast_f32_bf16
:kiln/gdn/qk_norm,PushPop,12615,12615,72,216,11904902,55115.3,1536.0,1344,481249,149636.4,affine_f32
:kiln/gdn/qk_norm,PushPop,12615,12615,72,144,327104,2271.6,1472.0,1376,4128,1164.3,usqrt_f32
:kiln/gdn/qkv_split,PushPop,12615,12615,24,72,58988357,819282.7,616385.5,573153,1254916,303446.6,ucopy_f32
:kiln/gdn/recur_prep,PushPop,12615,12615,72,72,9199420,127769.7,1408.0,1344,387137,179997.4,cast_f32_bf16
:kiln/kv/copy,PushPop,12615,12615,24,48,1627748,33911.4,1536.0,1472,100384,46316.2,copy2d_bf16
:kiln/lm_head,PushPop,12615,12615,3,3,6458067,2152689.0,2151143.0,2150758,2156166,3017.3,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x64_32x4_nn_align8>(T1::Params)
:kiln/lm_head,PushPop,12615,12615,3,3,21824,7274.7,7008.0,6880,7936,576.3,"<unnamed>::fused_rmsnorm_kernel(const __nv_bfloat16 *, const __nv_bfloat16 *, __nv_bfloat16 *, int, float)"
:kiln/mlp/down,PushPop,12615,12615,32,288,170597186,592351.3,659842.0,45280,685570,193669.9,"void Marlin<(int)256, (int)4, (int)16, (int)4, (int)4, (int)8>(const int4 *, const int4 *, int4 *, const int4 *, int, int, int, int *)"
:kiln/mlp/down,PushPop,12615,12615,96,96,24724327,257545.1,1504.0,1472,787331,364046.2,cast_bf16_f16
:kiln/mlp/down,PushPop,12615,12615,96,96,6933237,72221.2,1408.0,1376,219136,100672.9,cast_f16_bf16
:kiln/mlp/down,PushPop,12615,12615,64,64,1674886,26170.1,26208.0,25568,26624,217.6,"void Marlin<(int)256, (int)1, (int)8, (int)8, (int)4, (int)8>(const int4 *, const int4 *, int4 *, const int4 *, int, int, int, int *)"
:kiln/mlp/gate,PushPop,12615,12615,32,288,120273524,417616.4,464674.0,37664,475169,134368.9,"void Marlin<(int)256, (int)4, (int)16, (int)4, (int)4, (int)8>(const int4 *, const int4 *, int4 *, const int4 *, int, int, int, int *)"
:kiln/mlp/gate,PushPop,12615,12615,96,96,24535559,255578.7,1536.0,1472,783107,361205.0,cast_f16_bf16
:kiln/mlp/gate,PushPop,12615,12615,96,96,6968119,72584.6,1472.0,1440,219777,101111.4,cast_bf16_f16
:kiln/mlp/gate,PushPop,12615,12615,64,64,1571298,24551.5,24544.0,24288,24896,132.1,"void Marlin<(int)256, (int)1, (int)8, (int)8, (int)4, (int)8>(const int4 *, const int4 *, int4 *, const int4 *, int, int, int, int *)"
:kiln/mlp/up,PushPop,12615,12615,32,288,120153871,417200.9,464577.0,37760,476545,134213.7,"void Marlin<(int)256, (int)4, (int)16, (int)4, (int)4, (int)8>(const int4 *, const int4 *, int4 *, const int4 *, int, int, int, int *)"
:kiln/mlp/up,PushPop,12615,12615,96,96,24565317,255888.7,1472.0,1440,784002,361713.4,cast_f16_bf16
:kiln/mlp/up,PushPop,12615,12615,96,96,6949556,72391.2,1408.0,1376,219808,100927.6,cast_bf16_f16
:kiln/mlp/up,PushPop,12615,12615,64,64,1546375,24162.1,24128.0,23904,24640,132.3,"void Marlin<(int)256, (int)1, (int)8, (int)8, (int)4, (int)8>(const int4 *, const int4 *, int4 *, const int4 *, int, int, int, int *)"
:kiln/norm/pre_attn,PushPop,12615,12615,96,96,5605231,58387.8,7008.0,6656,163489,73173.3,"<unnamed>::fused_rmsnorm_kernel(const __nv_bfloat16 *, const __nv_bfloat16 *, __nv_bfloat16 *, int, float)"
:kiln/norm/pre_mlp,PushPop,12615,12615,96,96,5590477,58234.1,6976.0,6656,162529,72989.8,"<unnamed>::fused_rmsnorm_kernel(const __nv_bfloat16 *, const __nv_bfloat16 *, __nv_bfloat16 *, int, float)"
:kiln/proj/o,PushPop,12615,12615,8,8,11680418,1460052.3,1460580.5,1452932,1464292,3840.7,ampere_bf16_s1688gemm_bf16_128x128_ldg8_f2f_stages_32x1_nn
:kiln/proj/o,PushPop,12615,12615,16,16,655010,40938.1,40976.0,40576,41152,200.2,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_nn_align8>(T1::Params)
:kiln/proj/qkv,PushPop,12615,12615,8,72,25235526,350493.4,386513.0,35104,414977,112534.8,"void Marlin<(int)256, (int)4, (int)16, (int)4, (int)4, (int)8>(const int4 *, const int4 *, int4 *, const int4 *, int, int, int, int *)"
:kiln/proj/qkv,PushPop,12615,12615,8,16,7390390,461899.4,461745.0,458626,464930,1845.1,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_nn
:kiln/proj/qkv,PushPop,12615,12615,24,24,5437232,226551.3,1408.0,1408,677794,325240.4,cast_f16_bf16
:kiln/proj/qkv,PushPop,12615,12615,24,24,1736999,72375.0,1408.0,1376,214625,102547.1,cast_bf16_f16
:kiln/proj/qkv,PushPop,12615,12615,16,32,391713,12241.0,12224.0,12064,12864,155.1,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_nn_align8>(T1::Params)
:kiln/proj/qkv,PushPop,12615,12615,16,16,352898,22056.1,22000.0,21760,22528,242.9,"void Marlin<(int)256, (int)1, (int)8, (int)8, (int)4, (int)8>(const int4 *, const int4 *, int4 *, const int4 *, int, int, int, int *)"
:kiln/proj/qkv,PushPop,12615,12615,16,32,51872,1621.0,1616.0,1536,1728,76.1,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
:kiln/proj/qkv_split,PushPop,12615,12615,24,48,14764712,307598.2,3456.0,3360,917218,434715.3,ucopy_bf16
:kiln/residual,PushPop,12615,12615,192,192,16474771,85806.1,2176.0,1504,261633,119034.9,badd_bf16
