Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
0.4,47641614,5125,9295.9,9311.0,7072,11456,773.4,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, (bool)0, (bool)1, (bool)0, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<__nv_bfloat16>, float>>(T13)"
0.3,33962829,1152,29481.6,29856.0,22560,33024,1808.2,"void <unnamed>::gdn_chunk_prep_kernel<(int)64>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, __nv_bfloat16 *, int, int)"
0.3,31169808,2926,10652.7,10656.0,9248,12224,724.6,"void gemv2T_kernel_val<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, (int)128, (int)16, (int)4, (int)4, (bool)0, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<__nv_bfloat16>, float>>(T13, T6, T6)"
0.3,30307257,17560,1725.9,1728.0,1600,2016,62.0,"void <unnamed>::kiln_conv1d_update_k4_kernel<(bool)1>(const __nv_bfloat16 *, const __nv_bfloat16 *, float *, float *, int, int)"
0.3,29080556,6336,4589.7,4992.0,3712,5664,655.1,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_64x1_nn_align8>(T1::Params)
0.3,27897898,5901,4727.7,4032.0,2944,94817,8117.7,fast_max_bf16
0.2,26549641,5901,4499.2,3489.0,3360,126753,11009.2,bdiv_bf16
0.2,26252509,5901,4448.8,3744.0,2911,94785,8138.7,fast_sum_bf16
0.2,25974247,2199,11811.8,11808.0,10368,13281,674.8,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align2>(T1::Params)
0.2,25888917,5901,4387.2,3424.0,3296,121601,10556.6,bsub_bf16
0.2,23711463,17704,1339.3,1344.0,1311,1536,19.5,ulog_f32
0.2,20846527,12954,1609.3,1344.0,1279,5153,844.6,copy2d_bf16
0.2,17539276,11994,1462.3,1504.0,1344,2048,89.1,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
0.2,17140878,11802,1452.4,1536.0,1247,3457,201.4,bsub_f32
0.1,15325776,192,79821.8,80000.0,78752,80449,434.8,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x128_32x5_nn_align8>(T1::Params)
0.1,14438639,144,100268.3,100289.0,98881,101377,509.7,ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_32x5_nn
0.1,8520727,5901,1443.9,1440.0,1407,1569,19.3,usin_f32
0.1,8431756,5901,1428.9,1440.0,1407,1600,20.0,ucos_f32
0.1,8052218,288,27959.1,28145.0,2304,53632,25307.5,copy2d_f32
0.1,6689556,728,9189.0,9280.0,7520,10656,635.5,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, (bool)0, (bool)1, (bool)0, (bool)0, (int)9, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<__nv_bfloat16>, float>>(T13)"
0.0,4885093,408,11973.3,12032.0,11104,12800,425.8,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(T1::Params)
0.0,3800250,320,11875.8,11872.0,11136,12768,283.7,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(T1::Params)
0.0,2871350,96,29909.9,29888.0,29376,30496,255.1,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x4_nn
0.0,2330133,737,3161.6,3008.0,2911,22944,1784.4,is_u32_bf16
0.0,2059631,48,42909.0,42944.0,42432,43201,194.1,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_bf16_128x64_64x3_nn_align2>(T1::Params)
0.0,1915952,48,39915.7,39952.0,38912,40608,332.0,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_bf16_256x128_32x3_tn_align2>(T1::Params)
0.0,1689636,288,5866.8,5856.0,4672,7136,1007.6,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x10_nn_align8>(T1::Params)
0.0,1501200,288,5212.5,5168.0,4224,6272,883.5,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_64x1_nn_align2>(T1::Params)
0.0,1310411,288,4550.0,4528.0,4288,4800,160.0,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x1_nn_align2>(T1::Params)

