NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
:kiln/mtp/step,PushPop,17249,17249,74,74,4655120,62907.0,62896.5,62592,63712,209.8,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x3_nn
:kiln/mtp/step,PushPop,17249,17249,74,304,4063309,13366.1,3008.0,2816,643938,73204.5,ucopy_bf16
:kiln/mtp/step,PushPop,17249,17249,74,518,2658569,5132.4,6176.0,1664,8128,2202.9,"<unnamed>::fused_rmsnorm_kernel(const __nv_bfloat16 *, const __nv_bfloat16 *, __nv_bfloat16 *, int, float)"
:kiln/mtp/step,PushPop,17249,17249,74,666,1848268,2775.2,2752.0,2592,2944,83.3,bmul_f32
:kiln/mtp/step,PushPop,17249,17249,74,444,1131075,2547.5,2592.0,2240,2945,209.3,ucopy_f32
:kiln/mtp/step,PushPop,17249,17249,74,296,674625,2279.1,2336.0,1376,3136,701.6,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
:kiln/mtp/step,PushPop,17249,17249,74,148,397184,2683.7,2688.0,2528,2848,102.9,cast_f32_bf16
:kiln/mtp/step,PushPop,17249,17249,74,222,373217,1681.2,1600.0,1472,2144,153.2,bmul_bf16
:kiln/mtp/step,PushPop,17249,17249,74,222,310721,1399.6,1408.0,1312,1473,39.3,uexp_bf16
:kiln/mtp/step,PushPop,17249,17249,74,222,303137,1365.5,1376.0,1280,1440,35.2,affine_bf16
:kiln/mtp/step,PushPop,17249,17249,74,148,297568,2010.6,2048.0,1856,2240,88.4,badd_bf16
:kiln/mtp/step,PushPop,17249,17249,74,148,224673,1518.1,1520.0,1376,1824,131.8,uneg_bf16
:kiln/mtp/step,PushPop,17249,17249,74,148,214722,1450.8,1440.5,1280,1632,164.3,bsub_f32
:kiln/mtp/step,PushPop,17249,17249,74,148,213281,1441.1,1424.0,1248,1632,149.1,badd_f32
:kiln/mtp/step,PushPop,17249,17249,74,148,212896,1438.5,1440.0,1408,1472,14.6,urecip_bf16
:kiln/mtp/step,PushPop,17249,17249,74,148,198626,1342.1,1344.0,1312,1376,18.7,copy2d_bf16
:kiln/mtp/step,PushPop,17249,17249,74,74,194114,2623.2,2560.0,2368,3008,193.2,is_u32_bf16
:kiln/mtp/step,PushPop,17249,17249,74,148,185568,1253.8,1248.0,1216,1312,25.3,cast_bf16_f32
:kiln/mtp/step,PushPop,17249,17249,74,74,152929,2066.6,2080.0,2048,2080,15.9,fast_max_bf16
:kiln/mtp/step,PushPop,17249,17249,74,74,152416,2059.7,2048.0,2048,2080,15.5,fast_sum_bf16
:kiln/mtp/step,PushPop,17249,17249,74,74,145984,1972.8,1984.0,1952,1984,15.4,"void gemvNSP_kernel<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, (int)1, (int)32, (int)4, (int)1024, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<__nv_bfloat16>, float>>(T10)"
:kiln/mtp/step,PushPop,17249,17249,74,74,115680,1563.2,1568.0,1408,1600,28.4,bdiv_bf16
:kiln/mtp/step,PushPop,17249,17249,74,74,113696,1536.4,1536.0,1504,1568,9.9,"void gemmk1_kernel<int, float, (int)256, (int)5, (bool)0, (bool)0, (bool)0, (bool)0, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<__nv_bfloat16>, float, (int)0>(cublasGemmk1Params<T2, T9, T10, T11, T12, biasType<T11::value_type, T12>::type>)"
:kiln/mtp/step,PushPop,17249,17249,74,74,112162,1515.7,1504.0,1344,1537,26.8,bsub_bf16
:kiln/mtp/step,PushPop,17249,17249,74,74,106753,1442.6,1440.0,1408,1472,14.7,usin_f32
:kiln/mtp/step,PushPop,17249,17249,74,74,105632,1427.5,1440.0,1376,1472,20.4,ucos_f32
:kiln/norm/pre_attn,PushPop,17249,17249,3146,3146,19661412,6249.7,6208.0,5888,11712,477.2,"<unnamed>::fused_rmsnorm_kernel(const __nv_bfloat16 *, const __nv_bfloat16 *, __nv_bfloat16 *, int, float)"
:kiln/norm/pre_mlp,PushPop,17249,17249,3146,3146,19480588,6192.2,6144.0,5888,11392,433.9,"<unnamed>::fused_rmsnorm_kernel(const __nv_bfloat16 *, const __nv_bfloat16 *, __nv_bfloat16 *, int, float)"
:kiln/proj/o,PushPop,17249,17249,592,592,20732036,35020.3,35024.5,33952,36320,457.7,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x5_nn
:kiln/proj/o,PushPop,17249,17249,242,242,8674429,35844.7,35968.5,34464,37408,871.6,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_nn_align8>(T1::Params)
:kiln/proj/o,PushPop,17249,17249,8,8,1255974,156996.8,160128.5,150497,161024,4902.6,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_nn
:kiln/proj/qkv,PushPop,17249,17249,834,1668,18142320,10876.7,10912.0,10368,11296,174.6,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_nn_align8>(T1::Params)
:kiln/proj/qkv,PushPop,17249,17249,760,760,14559675,19157.5,19136.0,18752,19648,147.7,"void Marlin<(int)256, (int)1, (int)8, (int)8, (int)4, (int)8>(const int4 *, const int4 *, int4 *, const int4 *, int, int, int, int *)"
:kiln/proj/qkv,PushPop,17249,17249,74,74,4655120,62907.0,62896.5,62592,63712,209.8,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x3_nn
:kiln/proj/qkv,PushPop,17249,17249,834,1668,2623526,1572.9,1536.0,1376,1824,105.3,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)"
:kiln/proj/qkv,PushPop,17249,17249,8,8,1388706,173588.3,176224.0,168001,177601,4364.9,"void Marlin<(int)256, (int)4, (int)16, (int)4, (int)4, (int)8>(const int4 *, const int4 *, int4 *, const int4 *, int, int, int, int *)"
:kiln/proj/qkv,PushPop,17249,17249,768,768,1287015,1675.8,1280.0,1248,40896,3969.5,cast_f16_bf16
:kiln/proj/qkv,PushPop,17249,17249,768,768,1023015,1332.1,1248.0,1216,9792,849.6,cast_bf16_f16
:kiln/proj/qkv,PushPop,17249,17249,8,16,522849,32678.1,33232.5,31232,33664,1026.7,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_nn
:kiln/proj/qkv,PushPop,17249,17249,8,8,183650,22956.3,22976.5,22432,23392,360.1,"void Marlin<(int)256, (int)1, (int)16, (int)4, (int)4, (int)8>(const int4 *, const int4 *, int4 *, const int4 *, int, int, int, int *)"
:kiln/proj/qkv_split,PushPop,17249,17249,842,1684,6056375,3596.4,3072.0,2976,58369,5211.8,ucopy_bf16
:kiln/residual,PushPop,17249,17249,6292,6292,11231784,1785.1,1856.0,1312,16192,1440.6,badd_bf16
